home,win,home_seasonWins,home_seasonLosses,home_seasonGames,home_avg_teamScore,home_avg_opponentScore,home_avg_assists,home_avg_blocks,home_avg_steals,home_avg_freeThrowsAttempted,home_avg_reboundsTotal,home_avg_turnovers,home_avg_plusMinusPoints,home_avg_fieldGoalsAttempted,home_avg_threePointersAttempted,home_avg_fieldGoalsPercentage,home_avg_threePointersPercentage,home_avg_freeThrowsPercentage,away_seasonWins,away_seasonLosses,away_seasonGames,away_avg_teamScore,away_avg_opponentScore,away_avg_assists,away_avg_blocks,away_avg_steals,away_avg_freeThrowsAttempted,away_avg_reboundsTotal,away_avg_turnovers,away_avg_plusMinusPoints,away_avg_fieldGoalsAttempted,away_avg_threePointersAttempted,away_avg_fieldGoalsPercentage,away_avg_threePointersPercentage,away_avg_freeThrowsPercentage,h2h_win_rate
1,0,49,34,83,88.8,86.1,18.5,4.2,6.6,21.1,40.3,14.4,2.7,75.6,13.5,0.446,0.353,0.796,47,36,83,97.5,95.3,24.4,6.3,7.3,24.1,44.4,13.1,2.1,85.1,14.2,0.438,0.36,0.744,1.0
1,1,48,36,84,92.2,89.6,23.1,5.5,8.2,26.4,44.4,14.4,2.9,79.2,12.0,0.434,0.345,0.745,50,34,84,88.6,87.0,19.8,3.8,7.7,22.7,39.5,13.8,1.6,76.2,17.0,0.431,0.343,0.754,1.0
1,1,53,31,84,100.3,96.2,21.0,6.0,7.4,24.0,41.3,14.0,4.0,81.6,16.7,0.46,0.378,0.796,55,29,84,97.1,92.4,25.7,5.6,8.0,28.0,40.5,15.8,5.0,76.6,10.4,0.472,0.37,0.754,0.0
1,1,47,37,84,96.8,95.8,25.2,5.5,8.2,21.2,42.4,13.9,1.3,83.7,10.9,0.456,0.353,0.784,60,24,84,95.9,88.1,21.6,7.0,6.9,28.3,44.0,14.0,8.1,76.3,13.4,0.462,0.406,0.711,0.0
1,1,43,41,84,97.4,96.6,22.0,5.8,8.2,25.1,42.9,15.1,1.0,83.8,16.5,0.439,0.366,0.717,54,30,84,100.8,96.8,22.5,4.7,8.2,23.0,42.7,13.6,4.3,83.1,18.0,0.458,0.383,0.779,0.0
1,0,42,42,84,92.5,92.9,21.5,5.9,6.8,24.5,42.8,15.1,-0.4,78.5,14.2,0.44,0.341,0.769,57,27,84,94.7,90.3,20.7,5.0,8.4,27.7,44.9,15.7,4.4,79.1,9.8,0.448,0.318,0.753,0.5
1,0,50,34,84,95.3,91.6,23.8,5.1,8.1,23.4,41.8,15.3,3.7,78.1,13.0,0.469,0.345,0.756,58,26,84,100.8,97.1,23.1,5.9,7.0,28.4,44.8,14.4,3.7,81.7,15.7,0.466,0.347,0.683,0.0
1,0,52,32,84,93.9,92.0,23.2,5.3,9.5,24.0,42.7,15.2,1.9,82.6,12.9,0.436,0.309,0.751,56,28,84,101.7,95.7,22.5,5.2,9.6,25.2,45.2,15.0,6.0,85.1,16.4,0.451,0.348,0.775,0.5
1,0,48,36,84,97.5,95.1,24.3,6.3,7.3,24.1,44.4,13.2,2.4,85.0,14.1,0.438,0.359,0.744,49,35,84,88.6,86.2,18.4,4.2,6.7,21.2,40.2,14.5,2.4,75.5,13.4,0.445,0.353,0.795,0.5
1,0,48,37,85,96.8,95.6,25.1,5.5,8.3,21.2,42.3,13.9,1.4,83.6,10.9,0.456,0.355,0.784,60,25,85,95.8,88.2,21.5,7.0,6.9,28.4,44.0,14.0,7.9,76.2,13.4,0.461,0.405,0.712,0.333
1,1,54,31,85,100.2,96.2,21.0,5.9,7.4,24.1,41.3,14.0,4.0,81.6,16.7,0.459,0.377,0.797,55,30,85,97.0,92.4,25.7,5.6,8.0,27.8,40.6,15.8,4.9,76.7,10.4,0.472,0.37,0.754,0.333
1,0,44,41,85,97.6,96.9,22.0,5.9,8.2,25.2,42.9,15.1,1.0,84.0,16.5,0.439,0.366,0.717,54,31,85,101.0,97.0,22.5,4.7,8.2,23.3,42.8,13.7,4.2,83.2,18.0,0.457,0.382,0.779,0.333
1,0,52,33,85,93.9,92.1,23.2,5.3,9.5,24.0,42.7,15.3,1.8,82.7,13.0,0.436,0.308,0.75,57,28,85,101.7,95.7,22.4,5.3,9.6,25.4,45.3,15.0,6.0,85.0,16.4,0.45,0.349,0.776,0.333
1,0,42,43,85,92.4,92.9,21.4,5.9,6.8,24.4,42.8,15.1,-0.4,78.6,14.3,0.439,0.34,0.771,58,27,85,94.7,90.3,20.7,5.0,8.4,27.8,45.0,15.6,4.4,79.2,9.8,0.448,0.316,0.753,0.333
1,1,48,37,85,97.4,95.1,24.3,6.3,7.3,24.2,44.4,13.2,2.2,84.9,14.1,0.438,0.36,0.745,50,35,85,88.7,86.2,18.4,4.2,6.7,21.2,40.1,14.4,2.5,75.5,13.4,0.446,0.353,0.795,0.333
1,0,55,31,86,96.8,92.5,25.7,5.6,7.9,27.8,40.7,15.8,4.5,76.7,10.4,0.471,0.368,0.753,55,31,86,100.3,96.0,21.0,5.9,7.4,24.1,41.4,14.0,4.3,81.6,16.8,0.459,0.378,0.798,0.5
1,0,50,36,86,88.7,86.4,18.3,4.2,6.7,21.3,40.0,14.5,2.4,75.4,13.4,0.447,0.353,0.795,49,37,86,97.4,95.1,24.2,6.3,7.3,24.3,44.3,13.2,2.3,84.8,14.1,0.438,0.361,0.745,0.5
1,1,61,25,86,95.8,88.1,21.6,6.9,6.8,28.4,44.0,14.0,8.0,76.3,13.4,0.46,0.407,0.712,56,31,87,100.1,95.8,20.9,6.0,7.3,24.1,41.3,14.0,4.3,81.4,16.8,0.458,0.379,0.799,0.0
1,1,55,31,86,101.1,97.1,22.4,4.7,8.1,23.5,42.9,13.6,4.2,83.1,18.0,0.457,0.383,0.779,49,36,85,92.2,89.4,23.0,5.5,8.3,26.4,44.4,14.4,3.1,79.1,12.0,0.434,0.343,0.745,0.0
1,1,59,26,85,100.7,97.0,23.1,5.8,7.0,28.5,44.9,14.3,3.8,81.7,15.7,0.465,0.345,0.684,58,28,86,101.6,95.6,22.4,5.3,9.6,25.5,45.3,15.2,6.0,85.0,16.4,0.449,0.349,0.776,0.0
1,0,59,27,86,94.6,90.2,20.7,5.0,8.4,27.8,44.9,15.5,4.4,79.2,9.8,0.447,0.316,0.754,50,37,87,97.3,95.0,24.2,6.3,7.4,24.3,44.2,13.2,2.3,84.7,14.0,0.438,0.365,0.744,0.0
1,1,62,25,87,95.8,88.0,21.5,6.9,6.8,28.5,44.1,14.0,8.0,76.2,13.4,0.46,0.408,0.711,56,32,88,99.8,95.8,20.8,6.0,7.3,24.0,41.3,14.0,4.0,81.4,16.8,0.457,0.377,0.8,1.0
1,1,56,31,87,101.1,97.1,22.5,4.8,8.1,23.5,42.9,13.6,4.3,83.1,18.0,0.457,0.383,0.779,49,37,86,92.2,89.6,22.9,5.5,8.3,26.5,44.4,14.4,2.9,79.1,12.0,0.434,0.341,0.746,1.0
1,1,60,26,86,100.8,97.0,23.1,5.9,7.0,28.5,44.9,14.3,3.8,81.7,15.7,0.466,0.344,0.683,58,29,87,101.6,95.7,22.3,5.3,9.5,25.6,45.3,15.2,5.9,85.0,16.3,0.449,0.349,0.776,1.0
1,0,56,33,89,99.7,95.8,20.7,6.0,7.3,24.1,41.3,13.9,3.8,81.4,16.7,0.456,0.378,0.801,63,25,88,95.8,88.0,21.6,6.9,6.8,28.3,44.1,14.0,8.1,76.3,13.4,0.461,0.408,0.711,0.0
1,1,59,28,87,94.6,90.3,20.6,5.0,8.4,27.9,44.9,15.6,4.3,79.1,9.9,0.447,0.316,0.754,51,37,88,97.3,95.0,24.1,6.2,7.3,24.2,44.1,13.3,2.3,84.7,14.1,0.438,0.365,0.745,0.0
1,1,49,38,87,92.2,89.6,22.9,5.5,8.2,26.5,44.3,14.4,2.9,79.1,11.9,0.434,0.337,0.746,57,31,88,101.0,97.0,22.5,4.8,8.1,23.4,42.9,13.6,4.3,83.1,18.0,0.456,0.384,0.778,0.0
1,0,58,30,88,101.5,95.7,22.1,5.3,9.6,25.6,45.3,15.2,5.8,85.1,16.3,0.448,0.348,0.777,61,26,87,100.8,97.0,23.1,5.9,7.1,28.6,45.0,14.4,3.8,81.7,15.6,0.465,0.34,0.683,0.0
1,1,51,38,89,97.3,95.0,24.2,6.2,7.3,24.1,44.1,13.3,2.2,84.7,14.2,0.439,0.366,0.743,60,28,88,94.6,90.3,20.5,5.0,8.4,27.9,44.9,15.6,4.3,79.1,9.8,0.447,0.319,0.756,0.5
1,1,56,34,90,99.6,95.9,20.7,6.0,7.3,24.1,41.4,13.9,3.6,81.6,16.7,0.455,0.38,0.799,64,25,89,95.9,88.0,21.6,6.9,6.8,28.4,44.2,14.0,8.2,76.3,13.5,0.461,0.409,0.71,0.0
1,1,50,38,88,92.3,89.6,22.9,5.5,8.2,26.6,44.5,14.5,2.9,79.1,11.9,0.434,0.337,0.744,57,32,89,100.9,97.0,22.5,4.8,8.1,23.3,42.8,13.6,4.1,83.2,18.0,0.456,0.385,0.777,0.333
1,0,58,31,89,101.2,95.8,22.1,5.3,9.6,25.5,45.3,15.2,5.7,85.1,16.3,0.447,0.345,0.777,62,26,88,100.8,96.8,23.0,5.8,7.1,28.8,45.1,14.4,4.0,81.6,15.6,0.465,0.34,0.683,0.0
1,0,52,38,90,97.3,94.8,24.3,6.3,7.3,24.0,44.0,13.3,2.5,84.6,14.2,0.439,0.368,0.744,60,29,89,94.4,90.5,20.5,5.0,8.4,27.9,44.8,15.5,4.0,79.1,9.8,0.445,0.319,0.755,0.667
1,1,64,26,90,96.1,88.3,21.6,6.8,6.8,28.5,44.2,14.1,8.0,76.3,13.5,0.461,0.408,0.71,57,34,91,99.7,96.1,20.8,6.0,7.3,24.0,41.4,13.8,3.6,81.7,16.7,0.455,0.38,0.801,0.75
1,0,57,33,90,100.7,96.9,22.5,4.8,8.1,23.2,42.9,13.7,4.0,83.1,18.1,0.456,0.384,0.774,51,38,89,92.2,89.5,22.9,5.5,8.2,26.6,44.5,14.5,3.0,79.2,12.0,0.433,0.336,0.744,0.5
1,1,61,29,90,94.3,90.3,20.5,5.0,8.4,27.8,44.7,15.5,4.0,79.1,9.8,0.445,0.319,0.756,52,39,91,97.1,94.7,24.2,6.3,7.3,24.0,44.1,13.4,2.4,84.6,14.3,0.438,0.366,0.745,0.5
1,0,52,38,90,92.3,89.5,22.9,5.4,8.2,26.5,44.4,14.4,3.0,79.2,11.9,0.434,0.341,0.744,57,34,91,100.5,96.9,22.5,4.8,8.0,23.3,43.0,13.7,3.9,83.1,18.1,0.455,0.383,0.774,0.6
1,1,52,40,92,97.0,95.0,24.1,6.3,7.3,24.0,43.9,13.4,2.0,84.4,14.3,0.439,0.366,0.745,62,29,91,94.6,90.3,20.6,5.0,8.4,27.7,44.7,15.5,4.3,79.1,9.9,0.447,0.321,0.758,0.4
1,0,65,26,91,96.2,88.3,21.7,6.8,6.8,28.5,44.3,14.1,8.2,76.3,13.5,0.462,0.408,0.71,63,26,89,101.0,97.0,23.0,5.8,7.1,28.9,45.0,14.6,4.0,81.6,15.5,0.466,0.342,0.684,0.0
1,1,58,34,92,100.5,96.9,22.5,4.9,8.0,23.3,42.9,13.9,3.9,83.0,18.0,0.455,0.382,0.775,52,39,91,92.3,89.6,22.8,5.4,8.2,26.7,44.3,14.6,2.9,79.1,12.0,0.433,0.341,0.745,0.5
1,1,62,30,92,94.6,90.4,20.6,5.1,8.4,27.6,44.7,15.6,4.1,79.1,10.0,0.447,0.32,0.759,53,40,93,97.1,94.9,24.2,6.3,7.4,23.8,43.8,13.4,2.1,84.4,14.3,0.439,0.366,0.746,0.5
1,0,65,27,92,96.1,88.4,21.6,6.9,6.8,28.4,44.2,14.3,7.9,76.3,13.6,0.462,0.408,0.711,64,26,90,101.0,96.9,23.0,5.8,7.2,28.9,45.1,14.7,4.1,81.6,15.5,0.466,0.344,0.684,0.0
1,1,63,30,93,94.5,90.4,20.6,5.1,8.4,27.7,44.7,15.5,4.1,79.1,9.9,0.446,0.319,0.758,59,34,93,100.6,96.9,22.5,5.0,8.0,23.4,42.9,13.9,3.9,82.9,18.0,0.455,0.383,0.777,0.0
1,0,64,30,94,94.5,90.3,20.6,5.0,8.4,27.6,44.8,15.5,4.1,79.2,10.0,0.446,0.321,0.757,59,35,94,100.4,96.8,22.5,5.0,7.9,23.4,42.9,13.9,3.8,82.8,18.0,0.455,0.382,0.777,1.0
1,1,65,26,91,100.9,96.7,22.9,5.8,7.2,28.7,45.0,14.7,4.2,81.6,15.5,0.466,0.345,0.682,65,28,93,95.9,88.4,21.6,6.9,6.8,28.3,44.2,14.4,7.8,76.3,13.6,0.461,0.406,0.713,1.0
1,1,60,35,95,100.3,96.6,22.5,5.0,7.9,23.2,42.9,13.9,3.9,82.8,18.0,0.455,0.383,0.773,64,31,95,94.3,90.3,20.5,5.0,8.3,27.6,44.8,15.5,3.9,79.1,10.0,0.445,0.319,0.758,0.5
1,1,66,26,92,101.0,96.4,22.9,5.8,7.2,28.7,45.2,14.7,4.5,81.7,15.6,0.466,0.346,0.682,65,29,94,95.7,88.7,21.5,6.9,6.8,28.3,44.1,14.4,7.3,76.3,13.6,0.459,0.402,0.713,1.0
1,0,61,35,96,100.1,96.4,22.4,5.0,7.9,23.2,42.9,13.9,3.9,82.7,17.9,0.455,0.381,0.773,64,32,96,94.1,90.2,20.5,5.0,8.3,27.7,44.8,15.5,3.8,79.0,10.0,0.444,0.32,0.757,0.667
1,1,65,32,97,94.0,90.2,20.5,5.0,8.3,27.6,44.8,15.5,3.9,79.1,10.0,0.443,0.319,0.756,61,36,97,99.9,96.3,22.4,5.1,7.8,23.1,42.9,13.9,3.8,82.6,18.0,0.455,0.381,0.773,0.5
1,1,61,37,98,99.8,96.2,22.4,5.1,7.8,23.0,42.9,13.9,3.8,82.6,18.0,0.454,0.38,0.774,66,32,98,94.0,90.1,20.5,5.0,8.4,27.6,44.8,15.5,3.8,79.2,10.0,0.443,0.318,0.758,0.4
1,1,66,33,99,94.0,90.3,20.5,4.9,8.3,27.5,44.7,15.5,3.7,79.2,10.1,0.443,0.321,0.758,62,37,99,99.9,96.3,22.4,5.1,7.8,23.0,42.9,13.9,3.9,82.5,18.0,0.454,0.383,0.776,0.5
1,0,67,26,93,101.1,96.3,23.0,5.8,7.2,28.7,45.3,14.8,4.8,81.8,15.6,0.466,0.347,0.681,67,33,100,94.2,90.4,20.6,5.0,8.4,27.6,44.7,15.4,3.8,79.3,10.1,0.443,0.322,0.758,0.0
1,1,67,27,94,101.1,96.4,23.0,5.8,7.3,28.7,45.3,14.8,4.7,81.9,15.6,0.466,0.348,0.68,68,33,101,94.3,90.5,20.6,5.0,8.4,27.6,44.7,15.4,3.9,79.3,10.1,0.444,0.323,0.759,0.0
1,0,68,34,102,94.3,90.5,20.5,5.0,8.4,27.5,44.6,15.4,3.7,79.4,10.1,0.443,0.323,0.758,68,27,95,101.1,96.3,23.1,5.9,7.3,28.7,45.4,14.8,4.7,81.9,15.6,0.466,0.347,0.68,0.5
1,0,68,35,103,94.2,90.6,20.5,5.0,8.3,27.6,44.6,15.4,3.6,79.4,10.1,0.443,0.322,0.758,69,27,96,101.0,96.3,23.0,5.9,7.3,28.6,45.3,14.8,4.7,81.8,15.6,0.466,0.348,0.682,0.333
1,0,68,36,104,94.1,90.7,20.5,5.0,8.4,27.6,44.5,15.3,3.5,79.4,10.1,0.443,0.32,0.757,70,27,97,101.0,96.2,23.0,5.9,7.3,28.6,45.3,14.8,4.8,81.7,15.6,0.466,0.349,0.681,0.25
1,0,52,30,82,96.2,92.0,24.3,6.0,8.7,23.3,43.3,14.5,4.4,83.1,14.6,0.447,0.33,0.737,42,40,82,96.8,96.5,23.0,5.3,8.0,26.3,42.7,15.2,0.3,80.2,14.6,0.448,0.343,0.769,0.0
1,1,44,38,82,93.9,92.9,21.5,5.6,8.0,25.7,43.5,14.0,1.0,80.2,12.1,0.441,0.358,0.746,44,38,82,100.5,98.9,22.0,4.7,8.1,23.4,41.2,13.6,1.8,84.1,20.2,0.45,0.377,0.751,0.0
1,1,61,21,82,104.6,97.0,23.9,4.6,9.0,26.3,45.3,13.8,7.6,85.4,14.1,0.467,0.37,0.752,44,38,82,96.0,95.1,24.4,6.4,9.1,29.6,42.2,16.5,1.2,77.7,10.3,0.452,0.341,0.765,0.0
1,1,58,24,82,96.7,90.5,20.0,6.5,7.6,27.4,42.4,14.4,6.2,77.6,14.8,0.459,0.36,0.744,45,37,82,97.7,94.7,23.5,4.4,8.5,20.4,40.3,13.7,3.0,81.5,15.8,0.47,0.384,0.747,0.0
1,1,50,32,82,94.3,92.2,21.5,6.9,7.9,23.8,38.7,14.5,2.1,76.8,18.4,0.452,0.374,0.754,42,40,82,91.4,91.8,21.7,5.5,8.4,20.9,42.1,14.3,-0.4,82.0,13.5,0.435,0.355,0.738,0.0
1,1,49,33,82,96.4,94.1,21.0,3.6,9.7,23.9,42.2,13.6,2.2,82.1,23.7,0.425,0.358,0.761,43,39,82,91.0,89.4,20.0,4.4,8.6,25.7,44.2,15.3,1.6,78.5,8.7,0.436,0.299,0.779,0.0
1,1,58,24,82,101.3,94.1,23.0,5.8,7.6,26.1,44.3,12.7,7.1,83.4,17.5,0.461,0.352,0.705,49,33,82,96.6,93.7,23.5,4.5,8.6,23.2,43.0,14.3,3.0,81.4,16.1,0.451,0.352,0.762,0.0
1,1,57,25,82,105.2,101.0,22.1,4.8,7.1,24.3,42.5,12.1,4.3,84.5,20.1,0.463,0.38,0.805,50,32,82,99.3,96.0,24.3,5.2,6.4,21.4,44.2,13.4,3.4,84.0,12.8,0.463,0.388,0.798,0.0
1,1,52,31,83,96.0,92.0,24.1,6.0,8.7,23.2,43.3,14.5,4.3,83.1,14.5,0.447,0.328,0.736,43,40,83,96.7,96.4,22.9,5.3,8.0,26.2,42.6,15.3,0.3,80.2,14.5,0.448,0.344,0.768,0.0
1,0,59,24,83,96.9,90.5,20.1,6.6,7.6,27.3,42.3,14.4,6.4,77.5,14.8,0.461,0.363,0.744,45,38,83,97.6,94.9,23.4,4.4,8.5,20.3,40.1,13.7,2.7,81.4,15.7,0.47,0.382,0.748,1.0
1,0,45,38,83,93.7,92.8,21.4,5.6,7.9,25.6,43.6,14.0,1.0,80.3,12.1,0.44,0.36,0.746,44,39,83,100.2,98.7,22.0,4.7,8.1,23.4,41.1,13.6,1.8,83.9,20.1,0.45,0.375,0.751,1.0
1,0,62,21,83,104.4,96.9,23.8,4.6,9.0,26.3,45.2,13.8,7.6,85.1,14.2,0.467,0.37,0.753,44,39,83,95.9,95.0,24.4,6.3,9.1,29.6,42.2,16.5,1.1,77.8,10.3,0.452,0.339,0.764,1.0
1,1,51,32,83,94.2,91.8,21.5,6.9,8.0,23.8,38.8,14.6,2.4,76.8,18.4,0.452,0.372,0.756,42,41,83,91.0,91.7,21.6,5.5,8.4,21.0,42.1,14.4,-0.4,82.0,13.5,0.433,0.352,0.737,1.0
1,1,58,25,83,105.2,100.9,22.0,4.8,7.1,24.3,42.5,12.1,4.3,84.5,20.1,0.463,0.379,0.806,50,33,83,99.3,96.0,24.2,5.2,6.4,21.4,44.3,13.4,3.3,84.1,12.8,0.462,0.387,0.798,1.0
1,1,50,33,83,96.3,94.0,21.0,3.6,9.7,23.9,42.2,13.6,2.3,82.0,23.7,0.425,0.359,0.761,43,40,83,90.9,89.4,20.0,4.4,8.6,25.8,44.2,15.3,1.5,78.4,8.8,0.436,0.298,0.779,1.0
1,1,59,24,83,101.2,94.1,22.9,5.8,7.6,26.1,44.2,12.7,7.1,83.3,17.6,0.461,0.353,0.705,49,34,83,96.5,93.7,23.4,4.5,8.5,23.2,43.0,14.3,2.9,81.4,16.1,0.45,0.352,0.762,1.0
1,0,43,41,84,96.5,96.4,22.8,5.3,8.0,26.2,42.6,15.3,0.1,80.1,14.5,0.448,0.344,0.769,53,31,84,96.0,91.9,24.1,6.0,8.7,23.3,43.3,14.5,4.4,83.0,14.5,0.447,0.327,0.737,0.5
1,1,42,42,84,91.0,91.8,21.7,5.5,8.4,20.9,42.2,14.4,-0.5,82.0,13.5,0.434,0.353,0.736,52,32,84,94.2,91.8,21.4,6.9,7.9,23.9,38.8,14.5,2.4,76.8,18.4,0.451,0.373,0.756,0.0
1,0,45,39,84,100.4,98.7,21.9,4.7,8.1,23.5,41.2,13.6,1.9,83.9,20.0,0.45,0.374,0.751,45,39,84,93.8,93.0,21.4,5.6,8.0,25.8,43.6,14.0,0.9,80.3,12.1,0.44,0.359,0.746,0.5
1,0,45,39,84,95.8,94.9,24.4,6.4,9.1,29.7,42.3,16.5,1.2,77.7,10.2,0.452,0.341,0.762,62,22,84,104.2,96.8,23.7,4.6,9.0,26.3,45.2,13.8,7.4,85.2,14.3,0.465,0.367,0.754,0.5
1,0,46,38,84,97.6,94.8,23.3,4.4,8.4,20.4,40.2,13.7,2.8,81.4,15.6,0.47,0.383,0.747,59,25,84,96.8,90.6,20.0,6.6,7.6,27.5,42.2,14.3,6.2,77.4,14.8,0.46,0.362,0.744,0.5
1,1,43,41,84,90.8,89.5,20.0,4.4,8.6,25.7,44.2,15.3,1.3,78.5,8.8,0.435,0.297,0.778,51,33,84,96.3,93.9,21.0,3.6,9.7,23.8,42.2,13.6,2.4,81.9,23.6,0.426,0.36,0.763,0.0
1,0,49,35,84,96.5,93.8,23.4,4.5,8.5,23.3,43.0,14.2,2.7,81.3,16.1,0.449,0.353,0.763,60,24,84,101.2,94.1,22.8,5.8,7.6,26.3,44.3,12.7,7.1,83.2,17.6,0.461,0.352,0.707,0.0
1,0,50,34,84,99.4,96.3,24.1,5.2,6.3,21.6,44.3,13.4,3.1,84.0,12.7,0.463,0.387,0.797,59,25,84,105.4,101.0,22.0,4.8,7.1,24.3,42.5,12.0,4.4,84.6,20.1,0.463,0.381,0.806,0.0
1,1,43,42,85,91.1,91.7,21.7,5.5,8.4,20.9,42.1,14.4,-0.4,81.9,13.4,0.434,0.35,0.738,52,33,85,94.1,91.9,21.4,6.9,7.9,23.9,38.7,14.6,2.3,76.6,18.4,0.451,0.374,0.757,0.333
1,0,45,40,85,95.7,94.9,24.3,6.4,9.1,29.7,42.1,16.4,1.1,77.7,10.3,0.451,0.34,0.762,63,22,85,104.0,96.7,23.6,4.6,8.9,26.5,45.3,13.9,7.3,85.0,14.3,0.464,0.366,0.755,0.333
1,1,43,42,85,96.4,96.2,22.8,5.3,8.0,26.1,42.6,15.3,0.1,80.1,14.4,0.447,0.344,0.766,54,31,85,95.9,91.8,24.1,6.0,8.7,23.2,43.3,14.5,4.4,83.0,14.5,0.447,0.326,0.736,0.333
1,0,45,40,85,100.4,98.9,21.9,4.6,8.0,23.7,41.2,13.6,1.7,83.8,20.1,0.45,0.373,0.751,46,39,85,94.0,93.1,21.4,5.6,8.0,26.0,43.7,14.0,1.0,80.4,12.0,0.44,0.359,0.747,0.333
1,1,44,41,85,91.0,89.6,20.0,4.4,8.7,25.9,44.1,15.3,1.4,78.4,8.9,0.435,0.3,0.779,51,34,85,96.3,94.1,21.1,3.6,9.6,23.8,42.1,13.7,2.3,81.8,23.7,0.426,0.361,0.764,0.333
1,1,46,39,85,97.4,94.9,23.2,4.4,8.4,20.3,40.2,13.6,2.4,81.5,15.5,0.469,0.382,0.746,60,25,85,96.9,90.4,20.0,6.6,7.6,27.4,42.2,14.2,6.5,77.4,14.8,0.461,0.365,0.744,0.333
1,1,54,32,86,95.7,91.8,24.0,6.0,8.7,23.2,43.1,14.6,4.1,82.9,14.4,0.446,0.326,0.735,44,42,86,96.4,96.0,22.9,5.3,8.1,26.1,42.6,15.3,0.4,79.9,14.4,0.448,0.347,0.767,0.5
1,1,52,34,86,94.0,91.8,21.3,6.8,7.9,23.9,38.6,14.6,2.2,76.6,18.5,0.451,0.375,0.757,44,42,86,91.1,91.6,21.7,5.5,8.4,20.9,42.1,14.4,-0.3,81.9,13.4,0.434,0.349,0.738,0.5
1,1,51,35,86,96.2,93.9,21.0,3.6,9.6,23.7,42.1,13.7,2.2,81.8,23.7,0.426,0.361,0.764,45,41,86,90.9,89.5,20.0,4.4,8.7,26.0,44.1,15.3,1.4,78.3,8.9,0.436,0.299,0.777,0.5
1,1,60,26,86,96.7,90.4,19.9,6.6,7.5,27.5,42.2,14.2,6.2,77.4,14.8,0.46,0.364,0.743,47,39,86,97.3,94.7,23.2,4.5,8.3,20.3,40.3,13.6,2.6,81.3,15.5,0.469,0.384,0.745,0.5
1,1,64,22,86,103.9,96.6,23.5,4.6,9.0,26.4,45.2,13.9,7.3,84.9,14.3,0.464,0.368,0.755,60,25,85,105.5,101.0,22.0,4.8,7.1,24.4,42.5,12.0,4.5,84.5,20.2,0.463,0.383,0.807,0.0
1,1,55,32,87,95.9,92.0,23.9,6.0,8.7,23.3,43.2,14.5,4.2,83.1,14.4,0.446,0.326,0.735,47,39,86,94.1,93.0,21.4,5.6,8.0,26.0,43.8,14.0,1.2,80.3,12.0,0.44,0.362,0.747,0.0
1,1,53,34,87,93.9,91.7,21.3,6.8,7.9,24.0,38.6,14.6,2.2,76.5,18.4,0.451,0.374,0.756,52,35,87,96.4,93.9,21.0,3.6,9.6,23.5,42.0,13.6,2.6,81.8,23.8,0.427,0.364,0.764,0.0
1,1,61,24,85,101.1,94.0,22.8,5.8,7.7,26.3,44.2,12.7,7.1,83.1,17.6,0.461,0.352,0.706,61,26,87,96.7,90.3,19.9,6.6,7.5,27.4,42.3,14.1,6.4,77.5,14.8,0.46,0.364,0.745,0.0
1,0,65,22,87,103.9,96.5,23.5,4.6,9.0,26.4,45.3,13.9,7.4,85.0,14.4,0.464,0.366,0.755,60,26,86,105.3,101.1,21.9,4.8,7.0,24.4,42.5,12.1,4.2,84.6,20.2,0.462,0.381,0.806,1.0
1,1,56,32,88,96.0,92.0,23.9,6.0,8.7,23.3,43.2,14.6,4.2,83.0,14.3,0.447,0.326,0.736,47,40,87,94.1,93.0,21.4,5.6,8.0,26.0,43.7,14.1,1.1,80.5,12.0,0.44,0.362,0.748,1.0
1,0,62,24,86,100.9,93.9,22.8,5.9,7.7,26.3,44.3,12.7,7.0,83.1,17.7,0.46,0.351,0.706,61,27,88,96.5,90.2,19.9,6.6,7.5,27.4,42.4,14.1,6.3,77.6,14.8,0.458,0.363,0.745,1.0
1,0,54,34,88,93.9,91.6,21.4,6.8,7.9,23.8,38.6,14.6,2.3,76.5,18.5,0.451,0.375,0.756,52,36,88,96.3,93.9,20.9,3.6,9.6,23.5,42.0,13.6,2.4,81.8,23.8,0.427,0.363,0.765,1.0
1,1,47,41,88,94.0,93.1,21.3,5.7,8.0,26.0,43.7,14.1,0.9,80.5,12.0,0.439,0.363,0.746,57,32,89,96.0,92.0,23.9,6.1,8.6,23.3,43.2,14.5,4.3,83.1,14.3,0.447,0.327,0.737,0.0
1,0,61,26,87,105.4,101.1,21.8,4.8,7.0,24.4,42.5,12.1,4.3,84.6,20.2,0.462,0.381,0.805,65,23,88,103.9,96.7,23.5,4.6,8.9,26.4,45.3,13.9,7.2,85.0,14.4,0.463,0.366,0.755,0.5
1,1,53,36,89,96.2,93.7,20.9,3.6,9.6,23.4,42.1,13.6,2.5,81.7,23.7,0.427,0.363,0.766,54,35,89,93.7,91.6,21.3,6.8,7.9,23.8,38.5,14.5,2.2,76.5,18.6,0.45,0.376,0.755,0.5
1,0,62,27,89,96.4,90.2,19.9,6.6,7.5,27.3,42.4,14.1,6.3,77.6,14.8,0.458,0.363,0.744,62,25,87,100.7,93.8,22.7,5.9,7.7,26.2,44.2,12.7,6.9,83.0,17.6,0.46,0.353,0.705,0.5
